readership_id,user_id,user_name,email,gender,country_code,company,user_guest,article_id,visit_date,visit_date_timestamp,visit_duration,author_id,serie_id
1188,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,133,8/8/2017,2/8/2017 21:01,475,15,17
305,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,199,6/24/2017,7/29/2017 22:56,475,45,46
819,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,173,6/1/2017,1/11/2017 13:25,476,32,36
1986,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,127,1/29/2017,1/23/2017 16:44,477,15,17
1772,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,133,1/17/2017,5/16/2017 21:40,477,15,17
1149,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,216,7/10/2017,3/12/2017 9:44,478,22,9
1103,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,218,6/15/2017,7/6/2017 12:28,478,22,9
1465,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,205,4/15/2017,8/11/2017 11:29,480,36,9
1874,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,138,3/29/2017,7/18/2017 14:50,481,18,17
1503,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,124,7/21/2017,5/8/2017 4:17,481,15,17
938,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,191,8/25/2017,1/21/2017 12:08,481,45,46
309,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,194,3/24/2017,3/23/2017 11:03,485,45,46
1365,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,156,6/24/2017,6/8/2017 2:22,486,24,24
1117,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,129,4/17/2017,8/8/2017 21:31,486,15,17
1854,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,130,7/15/2017,8/5/2017 6:24,487,15,17
1026,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,192,7/31/2017,4/5/2017 10:41,487,45,46
452,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,218,2/25/2017,4/5/2017 4:50,490,22,9
464,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,140,3/27/2017,6/20/2017 22:24,493,18,17
1166,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,174,1/19/2017,3/16/2017 22:48,494,32,36
1972,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,180,3/28/2017,1/15/2017 21:22,495,32,36
732,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,205,5/8/2017,6/24/2017 18:45,495,36,9
1569,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,154,1/5/2017,5/16/2017 11:49,497,24,17
1694,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,229,1/9/2017,8/25/2017 3:05,498,22,6
243,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,172,8/3/2017,6/9/2017 5:55,499,32,36
1911,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,168,5/8/2017,7/16/2017 14:16,500,24,24
1490,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,213,7/24/2017,6/13/2017 6:24,500,36,9
235,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,214,5/22/2017,7/31/2017 16:27,500,36,9
1423,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,137,6/26/2017,7/3/2017 2:35,501,18,17
441,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,188,3/17/2017,3/26/2017 23:24,501,45,46
1041,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,158,5/30/2017,6/3/2017 21:46,502,24,24
1787,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,198,7/20/2017,4/13/2017 13:28,505,45,46
909,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,130,3/23/2017,8/18/2017 1:27,506,15,17
1487,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,214,7/15/2017,5/22/2017 14:52,507,36,9
963,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,133,7/20/2017,8/26/2017 18:38,508,15,17
337,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,163,3/18/2017,4/29/2017 6:34,509,24,24
608,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,196,4/17/2017,7/29/2017 11:23,510,45,46
199,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,223,6/4/2017,4/11/2017 18:29,510,22,6
919,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,192,2/3/2017,7/3/2017 1:55,512,45,46
240,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,196,5/16/2017,3/19/2017 22:09,512,45,46
1250,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,135,8/29/2017,5/6/2017 16:08,515,18,17
246,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,226,5/7/2017,1/3/2017 2:44,518,22,6
1683,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,165,1/14/2017,6/14/2017 19:44,523,24,24
1951,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,142,7/14/2017,4/7/2017 19:59,525,18,17
1768,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,175,3/16/2017,6/23/2017 9:16,526,32,36
450,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,188,3/17/2017,7/13/2017 16:34,526,45,46
1801,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,231,8/7/2017,1/24/2017 3:43,527,22,6
1406,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,210,7/26/2017,2/22/2017 15:42,527,36,9
93,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,163,1/18/2017,3/13/2017 12:59,527,24,24
976,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,149,2/10/2017,1/9/2017 18:44,528,18,17
1559,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,228,6/26/2017,3/21/2017 18:22,529,22,6
208,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,204,8/7/2017,5/16/2017 13:30,529,36,9
1459,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,170,5/7/2017,7/5/2017 15:59,531,32,24
239,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,200,7/29/2017,3/4/2017 11:22,531,45,46
751,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,204,7/5/2017,8/23/2017 10:20,532,36,9
514,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,172,6/19/2017,4/3/2017 21:21,532,32,36
1596,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,215,4/2/2017,5/16/2017 0:24,534,36,9
858,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,138,2/12/2017,7/28/2017 5:50,534,18,17
1329,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,130,6/3/2017,1/11/2017 12:35,536,15,17
951,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,205,2/11/2017,6/16/2017 3:44,536,36,9
116,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,203,5/15/2017,6/3/2017 8:36,536,36,9
157,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,230,5/6/2017,3/7/2017 21:38,539,22,6
1862,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,153,1/3/2017,8/18/2017 11:17,543,24,17
1601,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,164,2/22/2017,5/25/2017 10:25,544,24,24
134,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,135,2/4/2017,3/13/2017 5:45,546,18,17
1733,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,230,1/27/2017,3/18/2017 21:37,547,22,6
1034,4,Aluin,agreenroyd3@github.com,Male,DK,Nordea,TRUE,162,3/28/2017,5/31/2017 13:33,547,24,24
1622,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,153,6/29/2017,3/13/2017 12:50,548,24,17
1292,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,149,4/21/2017,2/3/2017 0:40,549,18,17
1266,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,126,1/7/2017,6/23/2017 11:08,549,15,17
1680,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,195,5/28/2017,5/17/2017 12:18,554,45,46
1820,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,214,3/30/2017,1/29/2017 13:38,555,36,9
1422,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,168,7/16/2017,6/25/2017 9:59,555,24,24
1337,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,152,6/11/2017,6/5/2017 16:51,557,24,17
1175,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,195,7/10/2017,5/19/2017 10:24,558,45,46
1969,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,166,7/28/2017,2/25/2017 5:53,559,24,24
94,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,164,1/10/2017,5/17/2017 12:13,559,24,24
67,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,155,7/27/2017,4/16/2017 2:41,560,24,24
220,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,225,5/12/2017,7/10/2017 7:34,564,22,6
127,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,215,5/1/2017,5/17/2017 6:44,564,36,9
975,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,150,7/19/2017,7/9/2017 6:34,566,18,17
491,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,130,7/19/2017,2/1/2017 19:17,566,15,17
1400,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,172,1/5/2017,4/22/2017 20:46,567,32,36
575,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,129,8/3/2017,5/23/2017 7:15,569,15,17
1348,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,156,4/6/2017,1/23/2017 10:35,574,24,24
1039,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,149,6/12/2017,3/11/2017 23:21,574,18,17
8,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,169,4/15/2017,6/8/2017 22:50,574,32,24
1267,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,211,8/8/2017,6/22/2017 0:47,575,36,9
1273,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,162,4/5/2017,2/27/2017 9:07,576,24,24
999,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,147,8/14/2017,6/21/2017 4:43,576,18,17
1307,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,190,5/14/2017,6/10/2017 19:02,580,45,46
432,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,131,8/15/2017,6/13/2017 23:10,581,15,17
179,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,180,5/21/2017,7/1/2017 10:46,581,32,36
944,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,190,7/18/2017,4/7/2017 1:13,583,45,46
419,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,213,5/19/2017,6/11/2017 19:58,583,36,9
836,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,222,8/25/2017,7/4/2017 11:57,584,22,6
1442,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,168,1/19/2017,2/4/2017 3:51,585,24,24
233,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,132,4/5/2017,4/27/2017 15:35,585,15,17
103,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,165,1/9/2017,5/25/2017 13:45,585,24,24
9,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,203,4/7/2017,6/26/2017 18:13,585,36,9
1121,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,205,3/25/2017,7/11/2017 5:51,586,36,9
193,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,191,6/11/2017,2/19/2017 11:49,586,45,46
1122,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,176,5/6/2017,3/23/2017 18:18,587,32,36
934,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,174,5/21/2017,7/13/2017 19:20,588,32,36
145,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,168,2/2/2017,5/11/2017 4:37,588,24,24
680,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,135,4/1/2017,4/3/2017 22:02,589,18,17
599,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,148,1/22/2017,6/10/2017 18:13,589,18,17
1110,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,135,2/15/2017,4/30/2017 16:41,590,18,17
838,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,164,2/11/2017,5/4/2017 16:47,590,24,24
541,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,145,6/26/2017,8/4/2017 22:36,590,18,17
126,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,209,6/2/2017,4/21/2017 11:22,590,36,9
606,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,154,2/6/2017,3/25/2017 22:25,591,24,17
1789,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,231,1/6/2017,1/31/2017 16:04,592,22,6
817,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,175,5/2/2017,1/8/2017 13:38,592,32,36
1253,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,156,8/24/2017,3/13/2017 11:03,593,24,24
694,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,183,6/28/2017,3/7/2017 10:15,594,45,46
1567,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,191,6/13/2017,6/26/2017 10:15,599,45,46
723,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,182,3/19/2017,3/20/2017 11:27,599,32,46
1452,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,220,4/26/2017,7/22/2017 2:32,601,22,6
1426,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,186,5/5/2017,3/2/2017 22:33,603,45,46
988,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,197,7/31/2017,7/1/2017 4:22,603,45,46
1142,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,128,3/21/2017,1/18/2017 14:36,604,15,17
1940,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,190,2/20/2017,3/9/2017 20:25,605,45,46
434,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,134,5/26/2017,3/4/2017 13:12,605,15,17
1206,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,133,4/6/2017,6/17/2017 6:45,606,15,17
735,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,210,3/22/2017,6/5/2017 10:21,606,36,9
1904,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,174,1/6/2017,6/26/2017 13:11,607,32,36
1674,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,184,5/29/2017,8/17/2017 6:53,607,45,46
935,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,188,4/20/2017,6/16/2017 15:32,609,45,46
508,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,222,8/27/2017,8/13/2017 20:53,609,22,6
1571,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,181,6/2/2017,8/5/2017 21:41,610,32,46
501,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,217,5/18/2017,1/5/2017 18:58,612,22,9
1316,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,150,3/26/2017,5/9/2017 16:29,613,18,17
883,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,168,5/26/2017,5/17/2017 20:43,613,24,24
1851,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,140,2/4/2017,3/19/2017 1:19,615,18,17
271,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,207,6/21/2017,8/26/2017 21:00,615,36,9
1802,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,219,1/12/2017,4/16/2017 20:00,616,22,6
1582,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,171,7/15/2017,4/30/2017 14:58,616,32,36
260,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,162,6/26/2017,6/23/2017 1:05,617,24,24
1587,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,129,6/12/2017,1/26/2017 2:42,622,15,17
1100,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,165,5/10/2017,6/2/2017 16:42,622,24,24
155,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,206,8/6/2017,5/9/2017 14:56,622,36,9
1579,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,219,2/9/2017,7/28/2017 9:00,623,22,6
840,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,187,2/7/2017,3/18/2017 7:01,623,45,46
524,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,145,5/12/2017,8/27/2017 5:34,624,18,17
1682,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,176,7/14/2017,3/6/2017 9:28,626,32,36
1257,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,153,6/7/2017,6/21/2017 7:42,626,24,17
610,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,124,8/5/2017,7/5/2017 4:54,626,15,17
854,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,213,3/12/2017,1/19/2017 20:01,628,36,9
1749,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,173,7/11/2017,3/21/2017 10:26,630,32,36
927,0,Aurlie,aocrottyku@sbwire.com,Female,FI,Mayer-Yundt,TRUE,181,3/2/2017,6/3/2017 3:40,630,32,46
1411,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,161,3/20/2017,1/22/2017 2:37,631,24,24
634,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,225,5/22/2017,4/9/2017 14:04,631,22,6
511,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,160,5/6/2017,2/15/2017 22:16,633,24,24
1845,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,216,7/3/2017,4/9/2017 20:57,635,22,9
1775,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,178,7/12/2017,6/30/2017 22:06,635,32,36
1275,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,158,2/28/2017,7/21/2017 17:16,636,24,24
906,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,174,1/6/2017,3/1/2017 7:47,637,32,36
1233,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,141,7/23/2017,4/8/2017 19:24,638,18,17
720,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,198,8/28/2017,7/20/2017 5:18,638,45,46
1979,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,193,4/29/2017,6/13/2017 0:07,639,45,46
1372,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,167,8/18/2017,7/8/2017 19:50,641,24,24
928,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,231,1/8/2017,1/31/2017 0:28,641,22,6
269,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,138,5/24/2017,5/15/2017 15:26,641,18,17
1129,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,158,3/30/2017,4/10/2017 23:02,642,24,24
572,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,132,8/19/2017,1/16/2017 13:14,642,15,17
1742,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,220,1/13/2017,4/25/2017 15:34,645,22,6
1985,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,226,7/23/2017,2/28/2017 17:10,646,22,6
994,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,225,8/10/2017,5/30/2017 11:24,647,22,6
1256,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,168,5/15/2017,4/10/2017 1:13,648,24,24
1532,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,228,7/23/2017,6/19/2017 7:11,649,22,6
319,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,133,7/15/2017,6/24/2017 13:21,650,15,17
1795,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,148,3/22/2017,3/10/2017 13:02,651,18,17
1269,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,183,7/24/2017,8/18/2017 10:09,652,45,46
1019,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,137,8/17/2017,4/27/2017 8:08,652,18,17
1933,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,131,7/30/2017,7/25/2017 3:48,653,15,17
1588,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,193,2/23/2017,4/6/2017 18:18,653,45,46
1412,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,176,7/9/2017,6/30/2017 6:05,653,32,36
1043,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,129,3/29/2017,1/13/2017 10:21,653,15,17
1983,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,165,2/23/2017,6/15/2017 19:03,654,24,24
1799,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,200,2/11/2017,2/12/2017 1:07,654,45,46
1491,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,225,5/5/2017,8/18/2017 7:11,654,22,6
336,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,186,6/20/2017,1/30/2017 5:53,654,45,46
1885,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,205,6/26/2017,8/24/2017 14:28,656,36,9
1883,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,194,5/24/2017,8/5/2017 13:48,658,45,46
368,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,230,2/15/2017,6/7/2017 22:11,659,22,6
1156,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,230,8/27/2017,8/3/2017 14:41,660,22,6
1725,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,130,5/29/2017,8/8/2017 11:17,661,15,17
1457,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,213,5/18/2017,1/12/2017 8:25,661,36,9
804,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,188,1/25/2017,8/8/2017 0:41,661,45,46
1272,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,183,1/24/2017,3/3/2017 13:46,662,45,46
1566,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,222,4/11/2017,4/19/2017 18:55,663,22,6
1387,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,214,5/22/2017,3/18/2017 7:49,663,36,9
1417,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,149,7/9/2017,4/7/2017 17:00,664,18,17
871,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,211,1/3/2017,4/4/2017 13:49,665,36,9
942,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,206,2/25/2017,5/30/2017 2:30,667,36,9
174,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,224,2/22/2017,2/16/2017 8:22,667,22,6
1064,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,168,1/15/2017,8/18/2017 12:07,671,24,24
1908,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,226,5/6/2017,7/21/2017 15:34,677,22,6
980,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,219,5/4/2017,2/3/2017 16:39,678,22,6
345,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,175,7/9/2017,3/5/2017 1:45,679,32,36
1139,6,Kerwin,kfolkerfa@bloglines.com,Male,NO,Waelchi and Johnson,TRUE,126,4/22/2017,5/11/2017 7:20,683,15,17
216,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,137,8/3/2017,4/16/2017 0:06,685,18,17
1619,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,151,3/29/2017,4/22/2017 19:15,686,24,17
